action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476892,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '60.0'}]",CHEMBL5326400,Inhibition of Plasmodium falciparum FP-2 using Z-Leu-Arg-AMC as substrate pretreated with enzyme for 30 mins followed by substrate addition and measured for 30 mins by spectrofluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,NC(=O)c1c(NC(=O)CSc2nc3scc(-c4ccccc4)c3c(=O)n2C2CCCCC2)sc2c1CCC2,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '10.33', 'le': '0.21', 'lle': '-0.17', 'sei': '5.45'}",CHEMBL5434197,,CHEMBL5434197,5.84,0,http://www.openphacts.org/units/Nanomolar,3962975,=,1,1,=,,IC50,nM,,1460,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,1.46
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476893,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '60.0'}]",CHEMBL5326400,Inhibition of Plasmodium falciparum FP-2 using Z-Leu-Arg-AMC as substrate pretreated with enzyme for 30 mins followed by substrate addition and measured for 30 mins by spectrofluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2sc3c(c2c1=O)CCCC3,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '10.46', 'le': '0.22', 'lle': '1.34', 'sei': '4.89'}",CHEMBL5404235,,CHEMBL5404235,5.24,0,http://www.openphacts.org/units/Nanomolar,3962976,=,1,1,=,,IC50,nM,,5770,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,5.77
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476894,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '60.0'}]",CHEMBL5326400,Inhibition of Plasmodium falciparum FP-2 using Z-Leu-Arg-AMC as substrate pretreated with enzyme for 30 mins followed by substrate addition and measured for 30 mins by spectrofluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2scc(-c3ccc(Cl)cc3)c2c1=O,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '9.93', 'le': '0.21', 'lle': '0.19', 'sei': '5.16'}",CHEMBL5424376,,CHEMBL5424376,5.53,0,http://www.openphacts.org/units/Nanomolar,3962977,=,1,1,=,,IC50,nM,,2950,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,2.95
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476895,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '60.0'}]",CHEMBL5326400,Inhibition of Plasmodium falciparum FP-2 using Z-Leu-Arg-AMC as substrate pretreated with enzyme for 30 mins followed by substrate addition and measured for 30 mins by spectrofluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2scc(-c3cccc([N+](=O)[O-])c3)c2c1=O,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '8.68', 'le': '0.18', 'lle': '0.33', 'sei': '3.28'}",CHEMBL5419333,,CHEMBL5419333,4.93,0,http://www.openphacts.org/units/Nanomolar,3962978,=,1,1,=,,IC50,nM,,11800,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,11.8
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476896,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '60.0'}]",CHEMBL5326400,Inhibition of Plasmodium falciparum FP-2 using Z-Leu-Arg-AMC as substrate pretreated with enzyme for 30 mins followed by substrate addition and measured for 30 mins by spectrofluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,C=CCn1c(SCC(=O)Nc2sc3c(c2C(N)=O)CCC3)nc2scc(-c3ccccc3)c2c1=O,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '10.62', 'le': '0.22', 'lle': '0.86', 'sei': '5.18'}",CHEMBL559434,,CHEMBL559434,5.55,0,http://www.openphacts.org/units/Nanomolar,3962997,=,1,1,=,,IC50,nM,,2810,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,2.81
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476897,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '1.0', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '60.0'}]",CHEMBL5326400,Inhibition of Plasmodium falciparum FP-2 using Z-Leu-Arg-AMC as substrate pretreated with enzyme for 30 mins followed by substrate addition and measured for 30 mins by spectrofluorometry,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(/C=C\c1ccc(O)c(O)c1)O[C@H]1CO[C@@H](Oc2c(-c3ccc(O)cc3)oc3cc(O)cc(O)c3c2=O)[C@H](OC(=O)/C=C/c2ccc(O)cc2)[C@H]1O,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '8.75', 'le': '0.16', 'lle': '2.32', 'sei': '2.62'}",CHEMBL5426764,,CHEMBL5426764,6.36,0,http://www.openphacts.org/units/Nanomolar,3962994,=,1,1,=,,IC50,nM,,440,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,0.44
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476899,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5326402,Inhibition of Plasmodium falciparum FP-2 using Cbz-Phe-Arg-AMC as substrate pretreated with enzyme for 10 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1cn(-c2ccccc2)nc1-c1ccccc1)\c1nnc(-c2c[nH]c3ccccc23)o1,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '12.00', 'le': '0.21', 'lle': '-1.09', 'sei': '7.11'}",CHEMBL5421969,,CHEMBL5421969,5.16,0,http://www.openphacts.org/units/Nanomolar,3962979,=,1,1,=,,IC50,nM,,7000,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,7
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476900,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5326402,Inhibition of Plasmodium falciparum FP-2 using Cbz-Phe-Arg-AMC as substrate pretreated with enzyme for 10 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C/c2nnc(-c3ccc(Cl)cc3Cl)o2)cc1,Outside typical range,"Values for this activity type are unusually large/small, so may not be accurate",CHEMBL5325415,Eur J Med Chem,2023,,CHEMBL5436386,,CHEMBL5436386,,0,http://www.openphacts.org/units/Nanomolar,3962980,=,1,1,=,,IC50,nM,,110000,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,110
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476901,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5326402,Inhibition of Plasmodium falciparum FP-2 using Cbz-Phe-Arg-AMC as substrate pretreated with enzyme for 10 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C/c2nnc(-c3ccc([N+](=O)[O-])cc3)o2)cc1,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '10.67', 'le': '0.19', 'lle': '-1.18', 'sei': '4.80'}",CHEMBL5440402,,CHEMBL5440402,4.8,0,http://www.openphacts.org/units/Nanomolar,3962981,=,1,1,=,,IC50,nM,,16000,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,16
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476902,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5326402,Inhibition of Plasmodium falciparum FP-2 using Cbz-Phe-Arg-AMC as substrate pretreated with enzyme for 10 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Cc1ccc(-c2nn(-c3ccccc3)cc2/C=C/c2nnc(-c3ccc(Cl)cc3)o2)cc1,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '10.71', 'le': '0.20', 'lle': '-2.02', 'sei': '8.28'}",CHEMBL5420344,,CHEMBL5420344,4.7,0,http://www.openphacts.org/units/Nanomolar,3962982,=,1,1,=,,IC50,nM,,20000,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,20
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476903,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5326402,Inhibition of Plasmodium falciparum FP-2 using Cbz-Phe-Arg-AMC as substrate pretreated with enzyme for 10 mins followed by substrate addition and measured after 10 mins by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,C(=C/c1cn(-c2ccccc2)nc1-c1ccccc1)\c1nnc(-c2ccco2)o1,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '12.76', 'le': '0.23', 'lle': '-0.50', 'sei': '6.95'}",CHEMBL5424180,,CHEMBL5424180,4.85,0,http://www.openphacts.org/units/Nanomolar,3962984,=,1,1,=,,IC50,nM,,14000,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,14
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476929,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5326407,Inhibition of Plasmodium falciparum FP-2 using Z-Phe-Arg-AMC as substrate pretreated with enzyme for 10 mins followed by susbtrate addition and measured after 10 mins by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(/C=C(\C#N)c2nc3ccccc3[nH]2)c1,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '20.54', 'le': '0.37', 'lle': '2.02', 'sei': '9.17'}",CHEMBL4215216,,CHEMBL4215216,5.66,0,http://www.openphacts.org/units/Nanomolar,3962985,=,1,1,=,,IC50,nM,,2210,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,2.21
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476930,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.3333', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '20.0'}]",CHEMBL5326407,Inhibition of Plasmodium falciparum FP-2 using Z-Phe-Arg-AMC as substrate pretreated with enzyme for 10 mins followed by susbtrate addition and measured after 10 mins by fluorescence based analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc(OC)c1,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '17.82', 'le': '0.32', 'lle': '1.80', 'sei': '7.67'}",CHEMBL5409393,,CHEMBL5409393,5.44,0,http://www.openphacts.org/units/Nanomolar,3962986,=,1,1,=,,IC50,nM,,3610,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,3.61
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476967,[],CHEMBL5326422,Inhibition of Plasmodium falciparum trophozite extracts FP-2,B,,,BAO_0000190,BAO_0000357,single protein format,N=C(N)NCCC[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1)C(=O)CF,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '20.03', 'le': '0.38', 'lle': '7.63', 'sei': '6.45'}",CHEMBL5437384,,CHEMBL5437384,9.44,0,http://www.openphacts.org/units/Nanomolar,3962937,=,1,1,=,,IC50,nM,,0.36,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,nM,UO_0000065,,0.36
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476968,[],CHEMBL5326422,Inhibition of Plasmodium falciparum trophozite extracts FP-2,B,,,BAO_0000190,BAO_0000357,single protein format,O=C(CF)[C@H](CCc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)N1CCOCC1,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '18.71', 'le': '0.35', 'lle': '6.22', 'sei': '9.71'}",CHEMBL5407224,,CHEMBL5407224,8.52,0,http://www.openphacts.org/units/Nanomolar,3962938,=,1,1,=,,IC50,nM,,3,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,nM,UO_0000065,,3
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25476969,[],CHEMBL5326422,Inhibition of Plasmodium falciparum trophozite extracts FP-2,B,,,BAO_0000190,BAO_0000357,single protein format,CC(C)C[C@H](NC(=O)N1CCOCC1)C(=O)N[C@@H](CCc1ccccc1)C(=O)CF,,,CHEMBL5325415,Eur J Med Chem,2023,"{'bei': '22.25', 'le': '0.43', 'lle': '7.28', 'sei': '10.69'}",CHEMBL5398692,,CHEMBL5398692,9.38,0,http://www.openphacts.org/units/Nanomolar,3962939,=,1,1,=,,IC50,nM,,0.42,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,nM,UO_0000065,,0.42
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25488967,[],CHEMBL5329406,Inhibition of recombinant Plasmodium falciparum 3D7 FP2,B,,,BAO_0000190,BAO_0000357,single protein format,Fc1ccc(-n2cc(COc3cccc4cc(Cl)ccc34)nn2)cc1F,,,CHEMBL5329153,RSC Med Chem,2023,"{'bei': '12.35', 'le': '0.24', 'lle': '-0.34', 'sei': '11.49'}",CHEMBL5438396,,CHEMBL5438396,4.59,0,http://www.openphacts.org/units/Nanomolar,3965260,=,1,1,=,,IC50,nM,,25640,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,25.64
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25488968,[],CHEMBL5329406,Inhibition of recombinant Plasmodium falciparum 3D7 FP2,B,,,BAO_0000190,BAO_0000357,single protein format,O=[N+]([O-])c1ccc(-n2cc(COc3cccc4cc(Cl)ccc34)nn2)cc1,,,CHEMBL5329153,RSC Med Chem,2023,"{'bei': '12.58', 'le': '0.24', 'lle': '0.23', 'sei': '5.77'}",CHEMBL5416078,,CHEMBL5416078,4.79,0,http://www.openphacts.org/units/Nanomolar,3965261,=,1,1,=,,IC50,nM,,16160,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,16.16
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25522972,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5337898,Inhibition of Plasmodium falciparum FP2 using Z-Leu-Arg-AMC as substrate incubated for 30 mins by spectrofluorometry analysis,B,,,BAO_0000190,BAO_0000357,single protein format,Oc1ccccc1C(c1ccc(C(F)(F)F)cc1)N1CCN(c2cnccn2)CC1,,,CHEMBL5335837,RSC Med Chem,2024,"{'bei': '12.24', 'le': '0.23', 'lle': '0.96', 'sei': '9.66'}",CHEMBL5394154,,CHEMBL5394154,5.07,0,http://www.openphacts.org/units/Nanomolar,3971710,=,1,1,=,,IC50,nM,,8500,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,8.5
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25522973,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5337898,Inhibition of Plasmodium falciparum FP2 using Z-Leu-Arg-AMC as substrate incubated for 30 mins by spectrofluorometry analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(c2ccccc2O)N2CCN(c3cnccn3)CC2)cc1,,,CHEMBL5335837,RSC Med Chem,2024,"{'bei': '11.97', 'le': '0.22', 'lle': '1.41', 'sei': '7.30'}",CHEMBL5422873,,CHEMBL5422873,4.51,0,http://www.openphacts.org/units/Nanomolar,3971707,=,1,1,=,,IC50,nM,,31100,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,31.1
"{'action_type': 'INHIBITOR', 'description': 'Negatively effects (inhibits) the normal functioning of the protein e.g., prevention of enzymatic reaction or activation of downstream pathway', 'parent_type': 'NEGATIVE MODULATOR'}",,25522974,"[{'comments': None, 'relation': '=', 'result_flag': 0, 'standard_relation': '=', 'standard_text_value': None, 'standard_type': 'TIME', 'standard_units': 'hr', 'standard_value': '0.5', 'text_value': None, 'type': 'TIME', 'units': 'min', 'value': '30.0'}]",CHEMBL5337898,Inhibition of Plasmodium falciparum FP2 using Z-Leu-Arg-AMC as substrate incubated for 30 mins by spectrofluorometry analysis,B,,,BAO_0000190,BAO_0000357,single protein format,COc1cccc(C(c2ccc(OC(F)(F)F)cc2)N2CCN(c3cnccn3)CC2)c1O,,,CHEMBL5335837,RSC Med Chem,2024,"{'bei': '10.74', 'le': '0.20', 'lle': '0.94', 'sei': '6.97'}",CHEMBL5437766,,CHEMBL5437766,4.94,0,http://www.openphacts.org/units/Nanomolar,3971704,=,1,1,=,,IC50,nM,,11400,CHEMBL5800,Plasmodium falciparum,Falcipain 2,5833,,,IC50,uM,UO_0000065,,11.4
